maintenance_id,vehicle_id,cost_type,amount,entry_date,return_date
1434,1796,Corretiva,1912.57,2024-04-27 04:06:47,
1435,1144,Preventiva,585.95,2024-05-10 04:57:32,
1436,1465,Corretiva,2886.88,2024-05-06 21:38:54,2024-05-10 21:38:54
1437,450,Corretiva,2880.3,2024-03-31 06:13:14,
1438,1689,Corretiva,2361.02,2024-03-05 00:49:44,2024-03-10 00:49:44
1439,1742,Corretiva,958.33,2024-04-19 16:29:38,2024-04-25 16:29:38
1440,1508,Corretiva,860.38,2024-05-14 00:42:12,2024-05-29 00:42:12
1441,811,Preventiva,451.53,2024-03-16 22:23:40,
1442,1896,Preventiva,315.45,2024-05-10 21:38:50,2024-05-11 21:38:50
1443,1319,Preventiva,428.89,2024-04-12 06:44:11,
1444,44,Preventiva,439.61,2024-05-03 06:43:48,2024-05-06 06:43:48
1445,517,Preventiva,667.42,2024-04-27 11:42:39,
1446,1030,Preventiva,735.96,2024-05-13 20:18:39,2024-05-15 20:18:39
1447,429,Preventiva,416.23,2024-03-06 17:48:41,2024-03-09 17:48:41
1448,1640,Preventiva,403.38,2024-05-10 15:11:59,2024-05-11 15:11:59
1449,966,Preventiva,257.47,2024-04-11 15:34:19,2024-04-12 15:34:19
1450,1026,Preventiva,679.12,2024-03-27 16:52:42,2024-03-28 16:52:42
1451,1410,Preventiva,651.58,2024-03-04 23:40:22,
1452,1381,Preventiva,256.11,2024-03-19 03:38:31,2024-03-20 03:38:31
1453,1166,Preventiva,505.59,2024-03-04 19:31:21,2024-03-07 19:31:21
1454,1995,Corretiva,856.34,2024-05-24 22:28:55,2024-06-03 22:28:55
1455,778,Corretiva,2433.68,2024-04-16 21:35:51,2024-04-30 21:35:51
1456,352,Corretiva,1923.7,2024-05-30 00:14:38,2024-06-03 00:14:38
1457,228,Corretiva,1636.97,2024-04-19 09:58:44,2024-04-22 09:58:44
1458,1242,Preventiva,695.03,2024-03-24 01:14:14,2024-03-25 01:14:14
1459,902,Preventiva,416.33,2024-05-08 13:11:14,
1460,1214,Preventiva,405.39,2024-03-18 09:22:11,2024-03-19 09:22:11
1461,1784,Corretiva,705.71,2024-04-02 11:37:53,2024-04-17 11:37:53
1462,63,Corretiva,2354.77,2024-05-11 01:21:28,2024-05-18 01:21:28
1463,1444,Preventiva,570.21,2024-05-18 18:54:12,2024-05-20 18:54:12
1464,556,Corretiva,2063.77,2024-03-31 04:55:24,2024-04-13 04:55:24
1465,690,Preventiva,445.39,2024-03-12 07:51:12,2024-03-14 07:51:12
1466,1833,Corretiva,1892.98,2024-04-03 11:45:13,2024-04-17 11:45:13
1467,426,Corretiva,2567.9,2024-05-20 22:38:18,2024-05-28 22:38:18
1468,1630,Corretiva,1455.66,2024-05-07 15:23:02,
1469,332,Preventiva,773.05,2024-05-21 09:53:17,2024-05-23 09:53:17
1470,288,Preventiva,524.3,2024-04-05 04:25:55,2024-04-07 04:25:55
1471,882,Corretiva,1697.42,2024-05-28 14:36:44,2024-06-04 14:36:44
1472,1560,Corretiva,1034.73,2024-04-15 03:42:28,2024-04-20 03:42:28
1473,190,Preventiva,515.31,2024-04-15 06:35:27,2024-04-18 06:35:27
1474,794,Preventiva,649.52,2024-05-24 02:41:38,2024-05-27 02:41:38
1475,1686,Preventiva,265.72,2024-04-17 06:05:54,
1476,896,Preventiva,462.31,2024-05-12 21:42:26,
1477,1232,Preventiva,564.76,2024-05-06 03:56:44,2024-05-08 03:56:44
1478,403,Preventiva,787.79,2024-03-08 04:22:35,2024-03-10 04:22:35
1479,823,Corretiva,1622.62,2024-04-24 19:45:28,2024-05-01 19:45:28
1480,1531,Preventiva,334.4,2024-05-14 19:59:36,2024-05-15 19:59:36
1481,1251,Corretiva,1579.23,2024-04-19 15:18:57,
1482,33,Preventiva,798.72,2024-03-30 05:31:32,
1483,1492,Preventiva,415.57,2024-03-08 06:52:13,2024-03-09 06:52:13
1484,641,Preventiva,236.58,2024-04-30 03:26:51,
1485,1577,Corretiva,2483.2,2024-03-28 21:23:13,2024-04-03 21:23:13
1486,1231,Corretiva,1984.36,2024-04-24 20:07:32,2024-04-30 20:07:32
1487,10,Preventiva,351.27,2024-04-08 18:38:15,2024-04-09 18:38:15
1488,8,Preventiva,772.97,2024-05-02 18:26:46,2024-05-05 18:26:46
1489,1174,Preventiva,283.32,2024-04-01 23:46:43,2024-04-02 23:46:43
1490,1398,Corretiva,2290.9,2024-03-04 20:30:13,
1491,32,Corretiva,1858.32,2024-05-19 04:09:40,2024-05-26 04:09:40
1492,263,Corretiva,2999.94,2024-04-02 01:59:22,2024-04-12 01:59:22
1493,138,Preventiva,752.82,2024-05-30 19:57:39,2024-05-31 19:57:39
1494,1790,Corretiva,1047.8,2024-03-25 23:37:44,2024-04-07 23:37:44
1495,304,Preventiva,249.49,2024-05-29 04:22:46,2024-05-31 04:22:46
1496,271,Corretiva,2155.38,2024-05-26 06:13:23,2024-05-30 06:13:23
1497,1140,Corretiva,1753.12,2024-03-07 19:53:23,2024-03-15 19:53:23
1498,949,Preventiva,313.47,2024-04-28 00:19:38,2024-04-29 00:19:38
1499,44,Preventiva,322.07,2024-04-03 01:28:17,2024-04-05 01:28:17
1500,861,Corretiva,574.93,2024-05-12 21:35:36,2024-05-21 21:35:36
1501,1743,Corretiva,1955.01,2024-05-01 19:49:57,2024-05-08 19:49:57
1502,1235,Corretiva,870.67,2024-05-26 16:53:31,2024-06-05 16:53:31
1503,189,Preventiva,728.74,2024-03-13 23:49:49,2024-03-15 23:49:49
1504,438,Preventiva,504.2,2024-04-25 06:56:21,2024-04-28 06:56:21
1505,1988,Preventiva,468.04,2024-05-11 02:23:07,2024-05-14 02:23:07
1506,889,Preventiva,776.58,2024-03-04 04:00:03,2024-03-05 04:00:03
1507,111,Corretiva,2718.11,2024-03-07 02:50:15,2024-03-18 02:50:15
1508,999,Preventiva,336.44,2024-05-10 20:16:39,2024-05-12 20:16:39
1509,1945,Preventiva,386.94,2024-04-03 08:03:40,2024-04-05 08:03:40
1510,685,Corretiva,543.49,2024-04-04 20:09:14,2024-04-14 20:09:14
1511,491,Preventiva,770.25,2024-04-21 14:51:44,2024-04-24 14:51:44
1512,1020,Preventiva,269.72,2024-04-25 01:31:37,2024-04-28 01:31:37
1513,230,Preventiva,784.73,2024-05-01 19:04:17,2024-05-04 19:04:17
1514,65,Corretiva,2665.69,2024-05-26 08:13:50,2024-06-08 08:13:50
1515,107,Preventiva,560.97,2024-04-03 20:28:37,2024-04-05 20:28:37
1516,809,Corretiva,558.83,2024-05-09 10:34:35,
1517,1701,Preventiva,285.99,2024-04-22 05:26:42,
1518,282,Preventiva,790.17,2024-04-18 04:20:25,
1519,1916,Corretiva,1377.12,2024-04-06 05:18:22,
1520,1995,Corretiva,2288.33,2024-04-29 02:38:26,
1521,1314,Corretiva,1312.76,2024-03-23 17:09:06,2024-04-07 17:09:06
1522,792,Corretiva,2313.52,2024-03-11 07:46:18,2024-03-20 07:46:18
1523,939,Preventiva,787.08,2024-05-06 22:42:50,2024-05-07 22:42:50
1524,676,Corretiva,2563.04,2024-04-15 09:54:43,
1525,1896,Preventiva,341.96,2024-04-05 05:10:49,2024-04-07 05:10:49
1526,1912,Preventiva,385.48,2024-04-21 02:41:35,2024-04-24 02:41:35
1527,795,Preventiva,535.0,2024-03-24 19:43:12,2024-03-26 19:43:12
1528,1491,Corretiva,922.69,2024-03-24 16:28:22,2024-04-04 16:28:22
1529,317,Preventiva,600.91,2024-04-10 14:39:37,
1530,1386,Preventiva,435.19,2024-05-30 16:03:41,2024-06-02 16:03:41
1531,1181,Corretiva,2457.93,2024-03-26 23:41:59,2024-04-09 23:41:59
1532,412,Corretiva,2890.98,2024-05-23 09:35:23,2024-05-27 09:35:23
1533,1350,Corretiva,1604.99,2024-04-14 16:46:52,2024-04-25 16:46:52
1534,825,Corretiva,1667.7,2024-03-12 03:50:24,
1535,491,Preventiva,324.62,2024-05-17 14:34:21,
1536,1258,Preventiva,381.98,2024-04-11 03:15:40,2024-04-14 03:15:40
1537,927,Preventiva,341.18,2024-05-21 18:42:54,2024-05-22 18:42:54
1538,645,Corretiva,1268.1,2024-04-10 12:07:22,2024-04-13 12:07:22
1539,1160,Preventiva,290.49,2024-03-08 23:44:05,2024-03-09 23:44:05
1540,1945,Corretiva,2011.5,2024-05-02 01:20:00,2024-05-09 01:20:00
1541,503,Corretiva,1937.08,2024-05-16 22:37:06,
1542,1223,Corretiva,1207.64,2024-03-30 01:58:46,2024-04-14 01:58:46
1543,388,Preventiva,626.15,2024-04-01 14:46:36,2024-04-04 14:46:36
1544,602,Preventiva,288.05,2024-03-06 21:49:37,2024-03-09 21:49:37
1545,1313,Preventiva,335.21,2024-04-19 08:06:08,2024-04-21 08:06:08
1546,886,Preventiva,238.86,2024-05-21 02:40:06,2024-05-24 02:40:06
1547,1781,Corretiva,558.0,2024-05-17 11:22:28,2024-05-28 11:22:28
1548,795,Preventiva,708.05,2024-05-04 18:35:27,2024-05-06 18:35:27
1549,150,Preventiva,296.6,2024-05-24 09:16:35,2024-05-25 09:16:35
1550,955,Preventiva,649.85,2024-04-28 00:44:12,
1551,572,Preventiva,271.08,2024-05-12 05:25:58,2024-05-13 05:25:58
1552,955,Corretiva,2559.49,2024-04-16 07:07:21,2024-04-19 07:07:21
1553,446,Preventiva,637.99,2024-03-12 01:03:20,2024-03-15 01:03:20
1554,1175,Preventiva,321.58,2024-03-19 06:56:28,
1555,618,Preventiva,468.03,2024-03-13 15:18:25,2024-03-16 15:18:25
1556,1898,Preventiva,253.68,2024-05-11 22:10:29,2024-05-12 22:10:29
1557,48,Preventiva,751.39,2024-03-03 09:24:15,2024-03-05 09:24:15
1558,367,Preventiva,650.13,2024-04-20 09:58:58,2024-04-21 09:58:58
1559,308,Corretiva,2130.58,2024-04-03 13:42:07,2024-04-18 13:42:07
1560,327,Corretiva,2401.4,2024-05-13 03:11:49,2024-05-18 03:11:49
1561,1884,Preventiva,504.4,2024-04-20 04:47:48,
1562,1975,Corretiva,1666.65,2024-04-25 16:29:42,2024-05-08 16:29:42
1563,1126,Preventiva,272.29,2024-03-08 20:17:40,2024-03-11 20:17:40
1564,1339,Corretiva,1344.24,2024-03-29 03:29:27,
1565,373,Preventiva,753.57,2024-05-30 23:06:56,2024-06-01 23:06:56
1566,1355,Preventiva,282.56,2024-05-05 10:00:40,2024-05-07 10:00:40
1567,184,Preventiva,267.17,2024-04-17 20:07:09,2024-04-19 20:07:09
1568,1304,Preventiva,614.16,2024-05-09 23:51:19,
1569,1877,Corretiva,824.45,2024-05-14 22:10:23,2024-05-19 22:10:23
1570,1811,Corretiva,1702.8,2024-03-07 17:04:17,2024-03-14 17:04:17
1571,1618,Preventiva,403.31,2024-05-28 11:40:38,2024-05-30 11:40:38
1572,1369,Corretiva,2658.23,2024-04-28 10:52:02,2024-05-09 10:52:02
1573,28,Preventiva,528.22,2024-04-10 22:44:39,2024-04-12 22:44:39
1574,1658,Corretiva,1379.74,2024-05-01 21:21:28,2024-05-16 21:21:28
1575,1523,Preventiva,301.83,2024-04-01 08:25:13,2024-04-02 08:25:13
1576,902,Preventiva,327.97,2024-05-19 21:27:53,2024-05-20 21:27:53
1577,572,Preventiva,434.42,2024-05-11 00:05:39,
1578,1174,Corretiva,1381.03,2024-04-28 05:18:35,2024-05-09 05:18:35
1579,1219,Corretiva,1472.33,2024-03-17 13:24:26,2024-03-20 13:24:26
1580,1101,Preventiva,571.85,2024-05-27 22:19:18,
1581,1753,Corretiva,2371.42,2024-04-09 08:50:18,2024-04-23 08:50:18
1582,445,Preventiva,232.95,2024-05-22 20:59:44,
1583,1239,Corretiva,1470.99,2024-03-06 01:01:17,
1584,33,Preventiva,418.39,2024-03-12 07:10:04,2024-03-13 07:10:04
1585,1977,Corretiva,891.35,2024-03-14 22:11:08,2024-03-29 22:11:08
1586,354,Preventiva,282.17,2024-03-15 23:36:39,2024-03-18 23:36:39
1587,899,Preventiva,214.15,2024-03-30 08:41:27,2024-03-31 08:41:27
1588,334,Corretiva,2523.42,2024-05-04 13:10:52,
1589,53,Corretiva,617.13,2024-04-01 11:42:51,
1590,235,Corretiva,2299.24,2024-05-25 14:56:04,2024-06-04 14:56:04
1591,1661,Corretiva,1227.0,2024-05-21 10:31:05,2024-06-04 10:31:05
1592,749,Preventiva,720.64,2024-05-16 23:31:09,2024-05-19 23:31:09
1593,1013,Preventiva,529.97,2024-03-23 19:19:19,
1594,1002,Preventiva,728.28,2024-04-27 18:57:52,2024-04-28 18:57:52
1595,1516,Corretiva,2421.77,2024-04-20 03:02:15,
1596,1536,Corretiva,1300.14,2024-03-12 09:22:18,2024-03-16 09:22:18
1597,1037,Corretiva,2412.3,2024-03-28 13:22:08,2024-04-11 13:22:08
1598,432,Preventiva,744.56,2024-04-18 13:06:57,2024-04-20 13:06:57
1599,307,Preventiva,555.37,2024-04-15 17:37:11,2024-04-16 17:37:11
1600,1513,Preventiva,417.37,2024-03-16 08:18:02,
1601,1952,Preventiva,687.26,2024-05-25 16:28:10,2024-05-28 16:28:10
1602,695,Corretiva,883.77,2024-03-15 00:45:37,2024-03-18 00:45:37
1603,1330,Corretiva,1200.46,2024-04-29 22:40:21,2024-05-14 22:40:21
1604,1429,Preventiva,414.86,2024-05-05 13:51:43,2024-05-06 13:51:43
1605,93,Corretiva,652.87,2024-04-25 01:37:24,2024-05-01 01:37:24
1606,382,Corretiva,2513.77,2024-05-16 16:05:07,2024-05-25 16:05:07
1607,1461,Preventiva,598.75,2024-04-21 06:56:30,
1608,306,Corretiva,1267.24,2024-05-15 02:18:57,2024-05-23 02:18:57
1609,58,Preventiva,377.9,2024-03-03 13:58:03,
1610,927,Corretiva,1647.55,2024-03-05 03:17:18,
1611,167,Preventiva,303.65,2024-04-28 08:56:05,2024-05-01 08:56:05
1612,1202,Corretiva,2733.76,2024-04-22 11:40:06,
1613,1569,Corretiva,1621.74,2024-04-29 06:04:04,2024-05-02 06:04:04
1614,430,Preventiva,591.62,2024-05-09 19:02:18,2024-05-11 19:02:18
1615,636,Preventiva,767.36,2024-04-07 21:49:31,2024-04-09 21:49:31
1616,635,Corretiva,2316.57,2024-04-28 03:33:24,2024-05-04 03:33:24
1617,1227,Corretiva,2229.07,2024-04-15 07:42:54,2024-04-24 07:42:54
1618,395,Preventiva,458.74,2024-04-27 01:43:34,2024-04-30 01:43:34
1619,1446,Preventiva,737.55,2024-03-27 08:38:34,2024-03-29 08:38:34
1620,807,Corretiva,2198.56,2024-05-27 01:19:26,2024-06-08 01:19:26
1621,1028,Corretiva,1088.29,2024-04-13 22:45:05,
1622,88,Preventiva,320.01,2024-05-13 05:26:20,2024-05-15 05:26:20
1623,267,Corretiva,2634.39,2024-05-02 08:01:11,2024-05-14 08:01:11
1624,787,Preventiva,315.11,2024-03-28 01:35:44,2024-03-30 01:35:44
1625,989,Corretiva,644.43,2024-03-07 15:22:23,2024-03-17 15:22:23
1626,1806,Corretiva,2276.7,2024-03-06 10:51:00,2024-03-16 10:51:00
1627,490,Corretiva,1966.74,2024-04-10 00:05:54,2024-04-14 00:05:54
1628,737,Corretiva,2612.7,2024-04-14 01:36:16,2024-04-19 01:36:16
1629,1230,Preventiva,637.19,2024-03-19 13:35:10,
1630,537,Preventiva,288.34,2024-04-25 04:56:45,
1631,245,Corretiva,2128.12,2024-03-29 10:40:48,2024-04-06 10:40:48
1632,1846,Preventiva,263.96,2024-05-05 08:54:16,
1633,907,Preventiva,729.82,2024-05-06 19:29:32,2024-05-09 19:29:32
1634,889,Corretiva,1510.37,2024-05-18 07:56:15,2024-05-29 07:56:15
1635,109,Corretiva,2849.99,2024-05-28 18:13:01,2024-06-02 18:13:01
1636,1754,Preventiva,550.71,2024-03-12 21:35:35,2024-03-13 21:35:35
1637,574,Preventiva,648.13,2024-04-03 17:15:35,2024-04-04 17:15:35
1638,1724,Preventiva,798.13,2024-04-21 02:38:46,2024-04-22 02:38:46
1639,564,Corretiva,1738.64,2024-03-30 00:56:56,
1640,1287,Preventiva,470.35,2024-04-12 10:46:33,2024-04-13 10:46:33
1641,72,Preventiva,440.04,2024-03-25 08:09:29,
1642,135,Corretiva,526.95,2024-03-23 13:27:17,
1643,1767,Preventiva,310.85,2024-03-09 19:26:11,2024-03-10 19:26:11
1644,559,Corretiva,1441.84,2024-03-27 09:49:22,2024-04-03 09:49:22
1645,356,Corretiva,1908.0,2024-04-04 22:58:59,2024-04-09 22:58:59
1646,1325,Preventiva,203.2,2024-04-25 23:59:03,2024-04-28 23:59:03
1647,1705,Preventiva,438.62,2024-03-23 14:13:20,2024-03-26 14:13:20
1648,796,Preventiva,728.59,2024-05-18 17:49:53,2024-05-19 17:49:53
1649,1866,Corretiva,2247.2,2024-03-15 12:47:02,2024-03-19 12:47:02
1650,1841,Preventiva,477.21,2024-03-30 19:07:11,
1651,1499,Preventiva,716.71,2024-04-22 13:40:06,
1652,1737,Preventiva,333.33,2024-03-29 10:58:09,2024-03-31 10:58:09
1653,918,Corretiva,813.6,2024-05-09 10:39:25,2024-05-12 10:39:25
1654,1280,Corretiva,2114.7,2024-04-15 08:12:42,2024-04-24 08:12:42
1655,1390,Preventiva,586.71,2024-04-16 20:09:32,2024-04-19 20:09:32
1656,633,Corretiva,2058.57,2024-04-15 09:17:28,2024-04-22 09:17:28
1657,1149,Preventiva,633.67,2024-03-29 01:51:08,2024-03-31 01:51:08
1658,1649,Corretiva,2540.16,2024-03-03 02:37:01,2024-03-10 02:37:01
1659,1507,Corretiva,1531.96,2024-05-26 00:23:18,2024-06-10 00:23:18
1660,517,Preventiva,206.14,2024-04-15 23:53:26,2024-04-18 23:53:26
1661,322,Preventiva,227.87,2024-05-27 23:14:36,
1662,254,Corretiva,2563.2,2024-03-20 13:52:31,2024-04-04 13:52:31
1663,725,Preventiva,355.43,2024-04-02 02:43:22,2024-04-04 02:43:22
1664,114,Preventiva,739.25,2024-03-05 14:22:48,2024-03-06 14:22:48
1665,591,Preventiva,303.99,2024-04-15 00:50:56,2024-04-16 00:50:56
1666,749,Corretiva,601.84,2024-05-20 07:01:45,2024-05-24 07:01:45
1667,1987,Corretiva,2633.77,2024-04-29 12:54:14,
1668,1887,Preventiva,370.21,2024-04-12 19:45:42,2024-04-14 19:45:42
1669,111,Preventiva,548.54,2024-04-18 20:07:57,2024-04-20 20:07:57
1670,1694,Corretiva,2458.42,2024-05-17 02:13:28,2024-05-31 02:13:28
1671,751,Preventiva,376.73,2024-04-09 05:08:46,2024-04-10 05:08:46
1672,502,Corretiva,518.11,2024-05-20 07:16:59,2024-05-25 07:16:59
1673,1073,Preventiva,275.8,2024-05-06 04:52:39,2024-05-07 04:52:39
1674,824,Corretiva,904.23,2024-05-09 12:15:47,2024-05-13 12:15:47
1675,1357,Corretiva,1996.11,2024-04-03 07:12:25,2024-04-18 07:12:25
1676,1861,Preventiva,270.74,2024-04-06 10:52:12,2024-04-07 10:52:12
1677,1509,Corretiva,688.13,2024-04-21 21:29:42,2024-04-27 21:29:42
1678,1785,Corretiva,900.13,2024-03-18 17:07:37,2024-03-25 17:07:37
1679,1173,Preventiva,664.92,2024-04-20 08:14:19,2024-04-23 08:14:19
1680,293,Preventiva,405.14,2024-03-07 16:35:36,2024-03-09 16:35:36
1681,306,Preventiva,437.31,2024-04-15 21:17:38,
1682,700,Preventiva,423.43,2024-05-09 13:27:30,2024-05-11 13:27:30
1683,404,Corretiva,1683.63,2024-03-26 10:54:35,
1684,1543,Corretiva,1457.74,2024-05-30 00:10:26,2024-06-06 00:10:26
1685,445,Preventiva,455.43,2024-05-01 21:59:26,2024-05-04 21:59:26
1686,699,Preventiva,542.65,2024-03-11 19:28:59,
1687,1613,Corretiva,2686.4,2024-05-28 17:34:51,2024-06-05 17:34:51
1688,585,Preventiva,263.54,2024-04-05 20:17:08,2024-04-08 20:17:08
1689,702,Corretiva,524.83,2024-05-12 08:03:19,
1690,645,Preventiva,549.13,2024-03-31 20:33:44,
1691,723,Preventiva,710.81,2024-05-25 10:39:49,2024-05-28 10:39:49
1692,1794,Corretiva,849.14,2024-05-08 16:50:38,2024-05-21 16:50:38
1693,401,Corretiva,2353.12,2024-03-19 02:44:32,2024-04-02 02:44:32
1694,476,Preventiva,527.15,2024-04-16 07:55:24,2024-04-19 07:55:24
1695,780,Corretiva,2829.43,2024-04-15 12:10:12,2024-04-29 12:10:12
1696,1793,Preventiva,756.6,2024-03-05 02:56:33,
1697,1636,Corretiva,603.62,2024-03-13 11:17:14,2024-03-23 11:17:14
1698,1169,Preventiva,728.38,2024-03-31 07:21:39,2024-04-01 07:21:39
1699,1788,Corretiva,738.19,2024-04-13 02:39:26,2024-04-21 02:39:26
1700,187,Preventiva,480.36,2024-04-11 14:03:46,2024-04-13 14:03:46
1701,891,Corretiva,643.33,2024-04-25 04:04:22,2024-05-02 04:04:22
1702,1944,Corretiva,1818.23,2024-04-16 21:51:52,
1703,1632,Preventiva,619.68,2024-03-30 20:16:38,2024-04-01 20:16:38
1704,1454,Preventiva,673.12,2024-04-25 18:56:26,
1705,1542,Corretiva,1705.64,2024-03-15 18:54:16,2024-03-24 18:54:16
1706,513,Corretiva,2809.94,2024-05-30 03:30:17,2024-06-06 03:30:17
1707,1946,Corretiva,1433.08,2024-05-07 06:40:24,2024-05-21 06:40:24
1708,1196,Preventiva,295.41,2024-03-28 05:31:40,
1709,1084,Preventiva,519.97,2024-03-31 14:38:22,2024-04-01 14:38:22
1710,1941,Corretiva,2392.33,2024-05-15 08:59:02,2024-05-20 08:59:02
1711,1364,Preventiva,446.71,2024-04-18 10:37:48,2024-04-21 10:37:48
1712,771,Preventiva,207.63,2024-05-04 11:53:15,2024-05-07 11:53:15
1713,517,Preventiva,753.23,2024-03-28 06:44:33,
1714,1727,Preventiva,206.87,2024-05-14 05:35:43,
1715,1995,Corretiva,925.6,2024-04-03 12:29:36,2024-04-12 12:29:36
1716,136,Preventiva,439.1,2024-05-01 07:35:35,2024-05-03 07:35:35
1717,1053,Preventiva,416.78,2024-05-29 04:05:50,2024-06-01 04:05:50
1718,218,Corretiva,2117.54,2024-04-23 02:48:19,
1719,706,Preventiva,642.39,2024-05-12 12:06:45,
1720,678,Preventiva,657.81,2024-05-06 00:06:29,2024-05-08 00:06:29
1721,540,Preventiva,378.73,2024-05-02 14:41:14,2024-05-03 14:41:14
1722,275,Preventiva,711.31,2024-03-03 10:11:50,2024-03-05 10:11:50
1723,1280,Preventiva,286.14,2024-04-13 04:30:18,2024-04-16 04:30:18
1724,124,Corretiva,1202.47,2024-05-28 00:04:56,2024-06-06 00:04:56
1725,1277,Preventiva,785.37,2024-05-11 05:51:44,2024-05-13 05:51:44
1726,1191,Corretiva,2271.78,2024-05-10 15:08:16,2024-05-16 15:08:16
1727,1094,Preventiva,543.47,2024-04-22 13:33:12,2024-04-23 13:33:12
1728,531,Preventiva,454.2,2024-05-05 15:32:16,2024-05-07 15:32:16
1729,1301,Preventiva,603.98,2024-04-23 02:24:53,2024-04-24 02:24:53
1730,607,Corretiva,531.08,2024-03-16 12:23:54,2024-03-20 12:23:54
1731,1885,Corretiva,2281.38,2024-04-27 05:47:28,2024-05-04 05:47:28
1732,920,Preventiva,629.25,2024-04-26 09:30:10,2024-04-27 09:30:10
1733,854,Corretiva,2788.48,2024-05-16 13:06:32,
1734,544,Corretiva,2146.23,2024-03-14 10:44:31,2024-03-24 10:44:31
1735,1119,Corretiva,2735.74,2024-05-01 22:42:27,2024-05-10 22:42:27
1736,1287,Preventiva,562.64,2024-03-03 20:57:00,
1737,155,Corretiva,2522.13,2024-05-26 06:52:48,2024-06-04 06:52:48
1738,1048,Preventiva,530.29,2024-03-11 00:00:42,
1739,275,Corretiva,2038.74,2024-03-02 17:21:33,
1740,920,Preventiva,729.32,2024-03-29 13:06:15,2024-03-30 13:06:15
1741,676,Corretiva,1166.52,2024-03-14 18:43:33,2024-03-21 18:43:33
1742,1509,Preventiva,361.2,2024-05-02 20:03:09,2024-05-03 20:03:09
1743,1030,Preventiva,694.35,2024-04-07 08:15:51,2024-04-10 08:15:51
1744,1371,Preventiva,415.36,2024-05-10 12:32:22,2024-05-11 12:32:22
1745,1619,Corretiva,1063.49,2024-05-23 18:25:03,2024-06-06 18:25:03
1746,432,Corretiva,1919.55,2024-05-19 10:14:01,2024-05-30 10:14:01
1747,1427,Preventiva,509.43,2024-05-06 23:04:06,2024-05-07 23:04:06
1748,816,Preventiva,207.25,2024-03-06 16:01:20,2024-03-09 16:01:20
1749,1806,Corretiva,1752.15,2024-03-13 13:34:19,2024-03-19 13:34:19
1750,964,Corretiva,2859.02,2024-03-19 20:50:03,
1751,1191,Corretiva,1303.22,2024-03-30 13:54:29,2024-04-05 13:54:29
1752,58,Preventiva,668.61,2024-04-30 06:18:11,2024-05-03 06:18:11
1753,254,Corretiva,1568.35,2024-04-17 19:38:31,2024-04-30 19:38:31
1754,1974,Corretiva,734.66,2024-03-29 13:14:08,2024-04-12 13:14:08
1755,1535,Corretiva,1030.7,2024-03-16 18:13:49,
1756,1153,Preventiva,651.47,2024-05-23 00:04:45,2024-05-26 00:04:45
1757,1087,Corretiva,2740.24,2024-04-01 03:38:31,2024-04-08 03:38:31
1758,419,Corretiva,1084.6,2024-04-02 05:45:46,2024-04-17 05:45:46
1759,219,Corretiva,1242.34,2024-05-10 06:01:32,2024-05-23 06:01:32
1760,1578,Corretiva,2366.36,2024-05-05 14:29:57,2024-05-16 14:29:57
1761,192,Preventiva,485.23,2024-04-28 12:59:13,2024-04-30 12:59:13
1762,1748,Preventiva,666.24,2024-05-03 02:11:46,2024-05-04 02:11:46
1763,138,Corretiva,2603.14,2024-04-25 12:24:26,2024-05-08 12:24:26
1764,74,Corretiva,1408.35,2024-03-18 11:54:17,2024-03-24 11:54:17
1765,1311,Preventiva,739.66,2024-03-23 10:23:52,2024-03-25 10:23:52
1766,761,Corretiva,2787.12,2024-04-20 18:51:40,2024-04-27 18:51:40
1767,752,Preventiva,437.81,2024-03-21 11:06:34,2024-03-22 11:06:34
1768,650,Preventiva,482.6,2024-05-28 12:50:12,2024-05-30 12:50:12
1769,377,Preventiva,640.94,2024-03-28 01:59:24,2024-03-29 01:59:24
1770,1446,Corretiva,703.21,2024-03-27 07:11:06,
1771,1554,Corretiva,2117.61,2024-03-19 20:41:40,2024-03-30 20:41:40
1772,672,Corretiva,1994.49,2024-05-04 03:41:39,2024-05-17 03:41:39
1773,1181,Corretiva,1013.12,2024-03-29 20:25:01,2024-04-13 20:25:01
1774,935,Preventiva,509.02,2024-04-01 17:47:10,2024-04-04 17:47:10
1775,1530,Corretiva,560.18,2024-05-24 23:12:05,2024-06-02 23:12:05
1776,1946,Corretiva,2609.61,2024-05-12 09:09:55,2024-05-15 09:09:55
1777,1733,Preventiva,697.06,2024-03-25 21:13:52,2024-03-26 21:13:52
1778,190,Corretiva,2641.12,2024-03-12 02:10:22,2024-03-25 02:10:22
1779,254,Corretiva,2308.22,2024-05-01 13:44:34,
1780,1191,Preventiva,703.36,2024-04-04 13:15:07,2024-04-05 13:15:07
1781,1229,Preventiva,758.56,2024-05-29 04:40:14,2024-06-01 04:40:14
1782,51,Corretiva,2858.76,2024-05-14 11:20:10,2024-05-20 11:20:10
1783,540,Preventiva,797.12,2024-05-26 20:51:56,2024-05-29 20:51:56
1784,492,Corretiva,1904.63,2024-05-13 05:16:51,2024-05-17 05:16:51
1785,994,Preventiva,478.19,2024-03-27 10:20:54,2024-03-28 10:20:54
1786,26,Corretiva,2026.86,2024-03-27 04:11:04,
1787,1783,Corretiva,575.52,2024-05-04 23:41:04,2024-05-09 23:41:04
1788,1796,Preventiva,604.74,2024-04-01 12:27:28,2024-04-02 12:27:28
